//////////// EXTRASUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
2 20 33	163 163 163	255 255 255	22 33 44	11 23 44	0 0 0	0 0 0	0.00 1.00 1.00 200 100 0	1000.00 100.00 1.00 30 20 0	3 3 3	38 38 55 240	255 66 124 124	255 34 27 0	44 0 0
//5AM
 10 2 10 108 108 101 255 255 255 21 21 21 37 37 37 10 10 0 10 0 0 0.00 1.00 1.00 200 100 0 1000.00 0.00 1.00 82 31 12 23 28 30 6 17 45 220 255 70 61 47 255 94 74 70 155 0 0
//6AM
 12 12 12 153 153 153 255 255 255 58 58 58 70 70 70 10 10 0 10 0 0 3.40 0.90 0.90 200 100 0 1000.00 0.00 0.80 100 34 25 23 28 30 60 60 68 210 255 64 64 64 255 86 55 14 155 60 100
//7AM
 5 5 12 139 139 139 255 255 255 103 111 126 129 136 150 10 10 0 10 0 0 0.00 0.70 0.80 200 50 0 1600.00 0.00 0.50 120 40 40 46 58 61 86 86 99 230 255 124 124 124 255 96 61 15 155 0 0
//Midday
 5 5 12 182 183 183 255 255 255 2 82 125 11 104 159 10 10 0 10 0 0 2.50 0.50 0.70 80 0 120 1100.00 0.00 0.30 120 100 100 92 116 123 32 82 123 230 255 124 124 124 255 96 61 15 155 60 90
//7PM
 78 33 3 173 173 173 255 255 255 170 89 9 210 111 11 245 168 5 214 82 3 3.00 100 1.00 80 0 0 1000.00 0.00 0.80 120 100 100 46 58 61 145 102 15 200 255 124 124 124 255 96 61 15 155 80 40
//8PM
 44 22 10 108 108 108 255 255 255 145 79 19 171 113 33 10 10 0 10 0 0 2.00 1.00 1.00 80 50 0 950.00 0.00 1.00 120 100 100 46 58 61 92 57 27 240 255 64 64 55 255 96 61 15 155 0 0
//10PM
 11 11 11 93 93 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00 1.00 1.00 200 100 0 1000.00 0.00 1.00 56 26 7 23 28 30 0 0 0 200 255 0 0 0 255 0 0 0 10 20 0
//
//////////// EXTRASUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
33 33 12	163 163 163	255 255 255	0 30 30	10 22 35	255 255 0	5 0 0	1.00 0.50 1.00 200 100 0	1500.00 100.00 1.00 30 20 0	3 3 3	53 62 68 240	255 89 97 80	255 17 86 109	44 120 0
//5AM
 18 17 16 210 184 122 56 40 10 2 4 6 30 21 4 0 0 0 0 0 0 5.00 0.50 0.50 150 100 0 900.00 100.00 1.00 70 27 10 50 43 36 17 39 66 220 180 124 106 116 255 52 27 0 70 130 0
//6AM
 22 16 5 210 174 152 69 31 5 18 101 192 198 155 26 254 128 1 252 89 35 4.50 1.00 0.10 140 100 0 1000.00 100.00 0.80 100 34 25 120 92 88 18 72 139 220 180 66 86 86 255 149 114 40 100 160 0
//7AM
 24 18 11 255 224 202 65 35 1 26 69 172 57 107 240 251 137 11 255 120 55 7.20 1.00 0.00 100 50 75 1350.00 5.00 0.50 120 40 40 225 225 255 32 44 123 240 255 106 107 84 255 146 101 15 185 205 0
//Midday
 62 37 13 255 255 255 255 255 255 13 56 204 14 88 226 251 183 57 255 111 23 7.10 1.00 0.00 236 0 190 1500.00 0.00 0.50 90 90 140 225 225 255 0 102 193 180 190 64 107 84 255 176 119 30 140 170 0
//7PM					
22 22 22	255 255 255	255 255 255	36 54 165		114 130 250	222 88 0	122 55 0	3.90 0.30 0.40 110 40 75	1800.00 10.00 0.80 120 40 40	225 225 255	140 200 255 190 190 64 124 107 255	176 120 10	185 205 0
//8PM
 72 34 0 223 183 113 255 255 255 227 121 4 248 149 16 224 90 1 255 136 17 2.00 0.50 0.60 100 60 0 1150.00 5.00 0.80 205 143 29 85 85 85 147 95 23 190 190 55 85 120 255 66 27 0 140 200 0
//10PM						
22 15 6	225 204 202	255 255 255	184 28 1  	224 82 1 255 128 0	5 8 0	1.00 0.50 0.70 160 100 0	1400.00 10.00 0.80 70 27 10	0 0 0	71 46 53 170 140 77 143	84	255	 76 51 0	0 30 0
//
//////////// SUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
33 33 33	163 163 163	255 255 255	10 22 35	10 22 35	255 255 0	5 0 0	1.00 0.50 1.00 200 100 0	1500.00 100.00 1.00 30 20 0	3 3 3	53 62 68 240	255 89 97 80	255 17 86 109	44 120 0
//5AM
 18 17 16 210 184 122 56 40 10 2 4 6 30 21 4 0 0 0 0 0 0 5.00 0.50 0.50 150 100 0 1000.00 100.00 1.00 70 27 10 50 43 36 17 39 66 220 180 124 106 116 255 52 27 0 70 130 0
//6AM
 22 16 5 210 174 152 69 31 5 18 101 192 217 155 28 252 177 3 252 69 7 4.50 1.00 0.10 140 100 0 1100.00 100.00 0.80 100 34 25 120 92 88 18 72 139 220 180 66 86 86 255 149 114 40 100 160 0
//7AM
 35 21 5 255 224 202 65 35 1 15 63 230 32 105 240 254 180 7 251 95 0 7.20 1.00 0.00 100 50 75 1450.00 5.00 0.50 120 40 40 225 225 255 32 44 123 240 255 106 107 84 255 146 101 15 185 205 0
//Midday
 65 39 14 255 255 255 255 255 255 21 55 136 26 84 238 252 203 56 244 91 0 7.10 1.00 0.00 236 0 190 1600.00 0.00 0.50 90 90 140 225 225 255 0 102 193 180 190 64 107 84 255 176 119 30 140 170 0
//7PM					
22 22 22	255 255 255	255 255 255	36 54 165		114 130 250	222 88 0	122 55 0	3.90 0.30 0.40 110 40 75	1800.00 10.00 0.80 120 40 40	225 225 255	140 200 255 190 190 64 124 107 255	176 120 10	185 205 0
//8PM
 74 35 0 223 183 113 255 255 255 209 112 3 243 143 7 224 90 1 255 136 17 2.00 0.50 0.60 100 60 0 1200.00 5.00 0.80 205 143 29 83 83 83 147 95 23 190 190 55 85 120 255 66 27 0 140 200 0
//10PM						
22 15 6	225 204 202	255 255 255	184 28 1  	224 82 1 255 128 0	5 8 0	1.00 0.50 0.70 160 100 0	1400.00 10.00 0.80 70 27 10	0 0 0	71 46 53 170 140 77 143	84	255	 76 51 0	0 30 0
//
//////////// CLOUDY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
12 22 35	200 200 200	255 255 255	0 9 9	1 24 32	0 0 0	0 0 0	1.00 0.30 0.40 200 100 0	1150.00 -22.00 1.00 30 20 0	23 28 30	32 43 66 240	255 77 77 77	255 99 99 83	122 0 0
//5AM
 10 2 10 108 108 101 255 255 255 21 21 21 37 37 37 10 10 0 10 0 0 0.00 1.00 1.00 200 100 0 1000.00 0.00 1.00 82 31 12 23 28 30 6 17 45 220 255 70 61 47 255 94 74 70 155 0 0
//6AM
 12 12 12 153 153 153 255 255 255 58 58 58 70 70 70 10 10 0 10 0 0 3.40 0.90 0.90 200 100 0 1000.00 0.00 0.80 100 34 25 23 28 30 60 60 68 210 255 64 64 64 255 86 55 14 155 60 100
//7AM
 5 5 12 139 139 139 255 255 255 103 111 126 129 136 150 10 10 0 10 0 0 0.00 0.70 0.80 200 50 0 1600.00 0.00 0.50 120 40 40 46 58 61 86 86 99 230 255 124 124 124 255 96 61 15 155 0 0
//Midday
 5 5 12 182 183 183 255 255 255 2 82 125 11 104 159 10 10 0 10 0 0 2.50 0.50 0.70 80 0 120 1000.00 0.00 0.30 120 100 100 92 116 123 32 82 123 230 255 124 124 124 255 96 61 15 155 60 90
//7PM
 78 33 3 173 173 173 255 255 255 170 89 9 210 111 11 245 168 5 214 82 3 3.00 100 1.00 80 0 0 1000.00 0.00 0.80 120 100 100 46 58 61 145 102 15 200 255 124 124 124 255 96 61 15 155 80 40
//8PM
 44 22 10 108 108 108 255 255 255 145 79 19 171 113 33 10 10 0 10 0 0 2.00 1.00 1.00 80 50 0 950.00 0.00 1.00 120 100 100 46 58 61 92 57 27 240 255 64 64 55 255 96 61 15 155 0 0
//10PM
 11 11 11 93 93 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00 1.00 1.00 200 100 0 1000.00 0.00 1.00 56 26 7 23 28 30 0 0 0 200 255 0 0 0 255 0 0 0 10 20 0
//
//////////// RAINY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
21 21 39	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1.00 1.00 0.60 200 100 0	650.00 155.00 1.00 30 20 0	0 0 0	58 115 150 240	255 38 64 98	255 0 64 20	90 55 0
//5AM
 31 31 31 135 173 197 255 255 255 27 27 29 51 51 51 0 0 0 0 0 0 1.00 1.00 0.70 200 100 0 950.00 5.00 1.00 70 27 10 0 0 0 55 55 55 190 190 94 66 55 255 22 66 33 90 120 30
//6AM
 31 31 31 175 173 197 255 255 255 62 62 62 79 79 79 0 0 0 0 0 0 3.40 0.90 0.30 200 100 0 950.00 5.00 0.90 100 34 25 0 0 0 46 77 92 190 190 88 89 110 255 48 48 48 90 120 100
//7AM
 21 21 21 175 173 197 255 255 255 80 84 99 107 121 137 0 0 0 0 0 0 0.00 0.70 0.50 80 80 0 960.00 5.00 0.80 120 40 40 0 0 0 34 75 98 190 190 80 61 81 255 48 48 48 160 200 60
//Midday
 13 13 13 161 161 161 255 255 255 84 105 131 129 143 167 10 10 0 10 0 0 1.00 0.50 0.30 60 50 60 970.00 5.00 0.30 120 100 100 0 0 0 111 111 111 190 190 124 124 124 255 48 48 48 160 200 30
//7PM
 13 13 13 161 161 161 255 255 255 106 95 81 124 104 86 10 10 0 10 0 0 3.50 1.00 0.30 60 50 0 950.00 5.00 0.80 120 40 40 0 0 0 123 107 100 190 190 124 124 124 255 48 48 48 120 131 40
//8PM
 31 31 39 167 198 223 255 255 255 92 80 67 116 107 99 0 0 0 0 0 0 2.00 1.90 0.80 80 80 0 950.00 5.00 1.00 120 40 40 0 0 0 71 115 141 190 190 38 64 99 255 48 48 48 90 55 0
//10PM
 31 31 39 134 176 210 255 255 255 20 20 20 36 36 36 0 0 0 0 0 0 1.00 0.20 0.50 200 100 0 960.00 5.00 1.00 70 27 10 0 0 0 36 77 96 190 190 38 64 98 255 0 55 20 90 120 0
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
5 5 11	163 163 163	255 255 255	0 0 26	45 0 64	255 255 0	5 0 0	1.00 0.40 1.00 200 100 0	1500.00 100.00 1.00 30 20 0	3 3 3	38 38 55 240	255 84 109 141	255 34 17 77	0 0 0
//5AM
 18 17 16 210 184 122 56 40 10 2 4 6 30 21 4 0 0 0 0 0 0 5.00 0.50 0.50 150 100 0 900.00 100.00 1.00 70 27 10 50 43 36 17 39 66 220 180 124 106 116 255 52 27 0 70 130 0
//6AM
 22 16 5 210 174 152 69 31 5 18 101 192 198 155 26 254 128 1 252 89 35 4.50 1.00 0.10 140 100 0 1000.00 100.00 0.80 100 34 25 120 92 88 18 72 139 220 180 66 86 86 255 149 114 40 100 160 0
//7AM
 24 18 11 255 224 202 65 35 1 26 69 172 57 107 240 251 137 11 255 120 55 7.20 1.00 0.00 100 50 75 1350.00 5.00 0.50 120 40 40 225 225 255 32 44 123 240 255 106 107 84 255 146 101 15 185 205 0
//Midday
 62 37 13 255 255 255 255 255 255 13 56 204 14 88 226 251 183 57 255 111 23 7.10 1.00 0.00 236 0 190 1500.00 0.00 0.50 90 90 140 225 225 255 0 102 193 180 190 64 107 84 255 176 119 30 140 170 0
//7PM					
22 22 22	255 255 255	255 255 255	36 54 165		114 130 250	222 88 0	122 55 0	3.90 0.30 0.40 110 40 75	1800.00 10.00 0.80 120 40 40	225 225 255	140 200 255 190 190 64 124 107 255	176 120 10	185 205 0
//8PM
 72 34 0 223 183 113 255 255 255 227 121 4 230 135 6 224 90 1 255 136 17 2.00 0.50 0.60 100 60 0 1150.00 5.00 0.80 205 143 29 85 85 85 147 95 23 190 190 55 85 120 255 66 27 0 140 200 0
//10PM						
22 15 6	225 204 202	255 255 255	184 28 1  	224 82 1 255 128 0	5 8 0	1.00 0.50 0.70 160 100 0	1400.00 10.00 0.80 70 27 10	0 0 0	71 46 53 170 140 77 143	84	255	 76 51 0	0 30 0
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
10 10 20	163 163 163	255 255 255	0 0 26	45 0 64	255 255 0	5 0 0	1.00 0.40 1.00 200 100 0	1500.00 100.00 1.00 30 20 0	3 3 3	38 38 55 240	255 84 109 141	255 34 17 77	55 0 0
//5AM
 18 17 16 210 184 122 56 40 10 2 4 6 30 21 4 0 0 0 0 0 0 5.00 0.50 0.50 150 100 0 1000.00 100.00 1.00 70 27 10 50 43 36 17 39 66 220 180 124 106 116 255 52 27 0 70 130 0
//6AM
 22 16 5 210 174 152 69 31 5 18 101 192 217 155 28 252 177 3 252 69 7 4.50 1.00 0.10 140 100 0 1100.00 100.00 0.80 100 34 25 120 92 88 18 72 139 220 180 66 86 86 255 149 114 40 100 160 0
//7AM
 35 21 5 255 224 202 65 35 1 15 63 230 32 105 240 254 180 7 251 95 0 7.20 1.00 0.00 100 50 75 1450.00 5.00 0.50 120 40 40 225 225 255 32 44 123 240 255 106 107 84 255 146 101 15 185 205 0
//Midday
 65 39 14 255 255 255 255 255 255 21 55 136 26 84 238 252 203 56 244 91 0 7.10 1.00 0.00 236 0 190 1600.00 0.00 0.50 90 90 140 225 225 255 0 102 193 180 190 64 107 84 255 176 119 30 140 170 0
//7PM					
22 22 22	255 255 255	255 255 255	36 54 165		114 130 250	222 88 0	122 55 0	3.90 0.30 0.40 110 40 75	1800.00 10.00 0.80 120 40 40	225 225 255	140 200 255 190 190 64 124 107 255	176 120 10	185 205 0
//8PM
 74 35 0 223 183 113 255 255 255 209 112 3 234 137 6 224 90 1 255 136 17 2.00 0.50 0.60 100 60 0 1200.00 5.00 0.80 205 143 29 83 83 83 147 95 23 190 190 55 85 120 255 66 27 0 140 200 0
//10PM						
22 15 6	225 204 202	255 255 255	184 28 1  	224 82 1 255 128 0	5 8 0	1.00 0.50 0.70 160 100 0	1400.00 10.00 0.80 70 27 10	0 0 0	71 46 53 170 140 77 143	84	255	 76 51 0	0 30 0
//
//////////// SANDSTORM_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
21 21 21	137 137 137	255 255 255	55 55 55	55 55 55	255 255 0	5 0 0	1.00 1.00 1.00 50 100 0	150.00 -111.00 1.00 30 20 0	3 3 3	38 38 55 240	255 64 64 64	255 56 38 0	0 12 0
//5AM
 21 21 21 137 137 137 255 255 255 65 62 62 62 62 62 243 145 12 250 109 5 0.00 1.00 1.00 50 100 0 450.00 -100.00 1.00 70 27 10 50 43 36 57 65 81 190 150 64 64 64 255 56 38 0 0 12 0
//6AM
 21 21 21 137 137 137 255 255 255 136 115 87 156 122 84 240 120 0 249 103 6 8.40 1.00 0.00 50 100 0 350.00 -110.00 0.80 100 34 25 120 92 88 163 153 139 190 150 64 64 64 255 56 32 0 0 12 0
//7AM
 21 21 21 137 137 137 255 255 255 131 114 90 135 118 82 0 0 0 0 0 0 0.00 1.00 0.00 50 50 0 350.00 -100.00 0.50 120 40 40 159 142 106 169 168 146 190 150 64 64 64 255 99 89 77 0 12 0
//Midday
 11 11 11 137 137 137 255 255 255 179 162 128 169 165 137 0 0 0 0 0 0 0.00 1.00 0.00 50 0 0 550.00 -111.00 1.00 120 100 100 149 255 255 62 79 96 190 150 64 44 33 255 99 99 77 0 44 0
//7PM
 21 21 21 137 137 137 255 255 255 204 125 19 220 121 31 255 132 9 255 77 0 0.00 1.00 1.00 50 40 0 450.00 -111.00 0.80 120 40 40 200 123 96 98 95 87 190 150 64 64 64 255 99 99 99 0 255 0
//8PM
 21 21 21 137 137 137 255 255 255 143 114 86 153 120 74 255 128 0 155 0 0 2.00 1.00 1.00 50 60 0 450.00 -111.00 1.00 120 40 40 0 0 0 67 67 67 240 255 64 64 64 255 56 38 0 0 255 0
//10PM
 77 39 15 150 147 33 255 255 255 90 72 69 108 97 81 251 87 9 5 8 0 1.00 1.00 1.00 50 100 0 450.00 -111.00 1.00 70 27 10 0 0 0 67 67 62 190 190 64 64 64 255 56 38 0 0 0 0
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
 21 21 21 135 173 197 215 249 255 10 10 10 20 20 20 0 0 0 0 0 0 1.00 1.00 1.00 200 100 0 300.00 5.00 1.00 30 20 0 0 0 0 11 19 96 192 255 16 32 124 255 9 9 83 255 0 0
//5AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0.00 1.00 1.00 200 100 0	800.00 55.00 1.00 70 27 10	0 0 0	59 68 77 170 120 94 141 95	180 0 70 20	255 0 0
//6AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	3.40 0.90 0.90 200 100 0	800.00 55.00 0.90 100 34 25	0 0 0	62 72 77 170 120 124 174 110	180 0 64 20	255 0 100
//7AM
21 21 21	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.50 0.70 0.80 80 80 0	800.00 55.00 0.80 120 40 40	0 0 0	107 117 122 170 120 124 153 104	180 0 48 20	255 0 0
//Midday
 21 21 21 186 186 186 255 255 255 80 80 80 70 70 70 0 0 0 0 0 0 1.00 0.50 0.70 80 50 120 800.00 55.00 0.70 120 100 100 0 0 0 141 141 140 170 120 124 143 109 180 0 51 24 255 0 0
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.50 1.00 1.00 80 50 0	800.00 55.00 0.90 120 40 40	0 0 0	116 135 144 170 120 124 139 85	180 10 46 22	255 0 0
//8PM
 21 21 21 167 198 223 255 255 255 40 40 40 70 70 70 0 0 0 0 0 0 2.00 1.00 1.00 80 80 0 800.00 55.00 1.00 120 40 40 0 0 0 132 176 189 170 120 63 124 99 180 0 87 20 255 0 0
//10PM
 21 21 21 167 198 223 255 255 255 40 40 40 50 50 50 0 0 0 0 0 0 1.00 1.00 1.00 200 100 0 800.00 55.00 1.00 70 27 10 0 0 0 161 176 189 170 120 124 124 91 180 0 85 20 255 0 0
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
0 0 0	166 166 166	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 41	255 64 64 64	0 0 0
//5AM
0 0 0	121 122 122	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 0.40 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	65 85 65 147	255 64 64 43	255 73 69 64	0 0 0
//6AM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	2400.00 400.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//7AM
40 40 40	180 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	2400.00 400.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 46	180 65 64 64	0 0 0
//Midday
 48 42 44 22 22 22 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 2400.00 400.00 1.00 30 20 0 3 3 3 85 85 65 192 255 87 64 85 180 64 33 33 0 0 0
//7PM
7 9 2	54 55 55	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	2400.00 400.00 1.00 30 20 0	3 3 3	85 85 65 192	255 44 64 87	255 99 99 99	0 0 0
//8PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0
//10PM
 0 0 0 20 20 20 255 255 255 255 255 255 5 5 5 255 255 0 5 0 0 1.00 0.40 0.50 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 96 92 64 0 0 0
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
0 0 0	99 99 99	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 61 53 30	255 64 64 64	0 0 0
//5AM
30 30 30	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 73 80	0 0 0
//6AM
0 0 0	20 20 20	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	78.00 50.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 16 64	255 64 64 64	0 0 0
//7AM
40 40 40	133 133 133	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1.00 1.00 1.00 200 0 0	2400.00 400.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	180 64 64 64	0 0 0
//Midday
 40 40 40 0 0 0 255 255 255 255 255 255 0 0 0 0 0 0 5 0 0 1.00 1.00 1.00 200 0 0 2400.00 400.00 1.00 30 20 0 3 3 3 85 85 65 192 255 44 44 44 180 33 64 64 234 0 0
//7PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	2400.00 400.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 146 64	0 0 0
//8PM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1.00 1.00 1.00 200 100 0	400.00 100.00 1.00 30 20 0	3 3 3	85 85 65 192	255 64 64 64	255 64 64 64	0 0 0
//10PM
 0 0 0 190 180 180 255 255 255 1 1 1 5 5 5 255 255 0 5 0 0 1.00 1.00 1.00 200 100 0 400.00 100.00 1.00 30 20 0 3 3 3 85 85 65 192 255 64 64 64 255 64 64 40 0 0 0
//
